猪妖之皮，坚韧异常，可制甲胄。	Da heo yêu, kiên cường khác thường, có thể làm giáp trụ.
猪妖祭坛？血肉供奉，腥气扑鼻，定非善地。	Tế đàn heo yêu? Cúng bái huyết nhục, mùi tanh xông mũi, chắc chắn không phải nơi lành.
猪妖图腾火柱，火光中似有低语，扰人心神。	Cột lửa đồ tô tem heo yêu, trong ánh lửa dường như có tiếng thì thầm, quấy rầy tâm thần.
松果内蕴乙木生机，可栽种亦可作为低阶火系符箓材料。	Quả thông ẩn chứa sinh cơ mộc ất, có thể trồng cũng có thể làm nguyên liệu phù lục hỏa hệ cấp thấp.
乙木灵苗，假以时日，可成聚灵之木。	Linh miêu mộc ất, chờ thêm thời gian, có thể thành tụ linh chi mộc.
此树苗灵气郁结，形态扭曲，恐生变异。	Cây con này linh khí uất kết, hình thái xoắn lại, e sinh biến dị.
寻龙分金铲？可堪一用，然非正道。	Xẻng tìm long phân kim? Cũng có thể dùng được, nhưng không phải chính đạo.
妖植血肉，生机诡异，凡人不可妄食。	Huyết nhục yêu thực, sinh cơ quái dị, phàm nhân không thể tùy tiện ăn.
经真火淬炼，妖植血肉戾气稍减，然终究非正途食粮。	Được chân hỏa tôi luyện, lệ khí huyết nhục yêu thực hơi giảm, nhưng cuối cùng cũng không phải thức ăn chính đạo.
灵植长势旺盛，灵气盎然。	Linh thực sinh trưởng mạnh mẽ, linh khí tràn trề.
灵植正在汲取地脉灵气，缓慢生长。	Linh thực đang hút linh khí địa mạch, chậm rãi sinh trưởng.
灵植已成熟，灵气内蕴，正是采摘之时。	Linh thực đã chín, linh khí ẩn chứa, đúng là lúc thu hoạch.
地火过旺，灵植被灼伤，生机断绝。	Địa hỏa quá mạnh, linh thực bị bỏng, sinh cơ đứt tuyệt.
赤玉灵果，籽实饱满，有补气活血之效。	Linh quả ngọc đỏ, hạt căng đầy, có hiệu quả bổ khí hoạt huyết.
火炼赤玉果，温润滋补，更易吸收。	Quả ngọc đỏ nướng lửa, ôn nhuận tư bổ, dễ hấp thu hơn.
赤玉果种，需以灵土栽培。	Hạt giống quả ngọc đỏ, cần dùng linh thổ để canh tác.
灵泉之眼？水汽氤氲，似有鱼龙潜藏。	Mắt linh tuyền? Thủy khí mờ ảo, dường như có cá rồng ẩn phục.
妖兽排泄之物，污秽却蕴含一丝未化灵气，可肥灵田。	Vật bài tiết của yêu thú, ô uế nhưng ẩn chứa một sợi linh khí chưa hóa, có thể bón linh điền.
特制灵肥，能加速灵植生长，滋养地力。	Linh phân đặc chế, có thể tăng tốc sinh trưởng linh thực, tưới dưỡng địa lực.
金纹灵瓜，蕴含丰沛土灵之气。	Linh dưa văn vàng, ẩn chứa thổ linh chi khí dồi dào.
以灵瓜粉所制小点，香甜可口，可稍补元气。	Bánh điểm tâm được làm từ bột linh dưa, thơm ngọt ngon, có thể bổ sung chút nguyên khí.
烤灵瓜，土灵之气更为温和。	Linh dưa nướng, thổ linh chi khí ôn hòa hơn.
以灵瓜雕琢的辟邪灯，烛光可驱散低阶邪祟。	Đèn trừ tà được điêu khắc từ linh dưa, ánh nến có thể xua tan tà ma cấp thấp.
金纹瓜种，需广阔之地生长。	Hạt giống dưa văn vàng, cần đất rộng rãi để sinh trưởng.
梦魇护符，低语着上古魔文，佩戴者心智渐蚀。	Hộ phù ác mộng, thì thầm đọc ma văn thượng cổ, người đeo tâm trí dần bị xâm thực.
幽冥紫晶，蕴含虚空之力，是构筑传送阵法的核心。	Tử tinh u minh, ẩn chứa hư không chi lực, là cốt lõi để xây dựng trận pháp truyền tống.
月宫玉兔的后裔？灵性十足，擅寻灵植。	Hậu duệ của Ngọc Thỏ nguyệt cung? Linh tính đầy đủ, giỏi tìm linh thực.
此兔灵性温和，抱之可宁心神。	Con thỏ này linh tính ôn hòa, ôm vào có thể làm bình tâm thần.
狡兔三窟，此洞府灵气充裕，乃修炼宝地。	Thỏ ranh ba hang, động phủ này linh khí dồi dào, là bảo địa tu luyện.
春回大地，兔妖洞府生机勃发。	Xuân về mặt đất, động phủ thỏ yêu sinh cơ bừng dậy.
观天仪，可预判天象变化，水灵之气汇聚则指针偏转。	Quan thiên nghi, có thể dự đoán biến đổi thiên tượng, thủy linh chi khí tụ tập thì kim chỉ lệch.
观天仪遭雷火焚毁，天机难测。	Quan thiên nghi bị lôi hỏa thiêu hủy, thiên cơ khó đoán.
避水法衣，符文流转，风雨不侵。	Pháp y tị thủy, phù văn lưu chuyển, mưa gió không xâm.
斗雨笠，编织时掺入避水灵丝。	Nón đấu mưa, khi đan có thêm linh tơ tị thủy.
百灵蔬烩，虽无肉腥，却别有一番清韵，可涤荡肠胃浊气。	Trăm linh sơ hội, tuy không tanh thịt, nhưng thanh tao riêng biệt, có thể tẩy trừ trọc khí trong ruột.
净面灵刃，可断烦恼丝，亦能采集某些脆弱灵材。	Tịnh diện linh nhận, có thể đoạn phiền não ti, cũng có thể thu thập một số linh tài mong manh.
烈阳宝石，内蕴纯阳火精，是炼制火系法宝的绝佳材料。	Liệt Dương bảo thạch, bên trong hàm chứa thuần dương hỏa tinh, là vật liệu tuyệt hảo để luyện chế pháp bảo hỏa hệ.
赤焰毒菇，生食会引动心火，使人狂躁。	Xích Diễm độc cô, ăn sống sẽ kích động tâm hỏa, khiến người cuồng bạo.
毒菇经真火炼化，转为大补之物，可壮气血。	Độc cô qua chân hỏa luyện hóa, chuyển thành đại bổ chi vật, có thể tráng khí huyết.
赤焰菇，生于阳煞之地，蕴含火毒。	Xích Diễm cô, sinh ở đất dương sát, hàm chứa hỏa độc.
赤焰菇潜藏地脉火脉之上，待煞气充盈时破土。	Xích Diễm cô ẩn nấp trên địa mạch hỏa mạch, đợi khi sát khí sung mãn thì phá thổ nảy sinh.
赤焰菇已被采摘，需待地火回流方能再生。	Xích Diễm cô đã bị thu hái, cần đợi địa hỏa hồi lưu mới có thể tái sinh.
芦苇遇火，瞬息成灰。	Lau sậy gặp lửa, thoáng cái thành tro.
水畔灵苇，是制作符纸的上佳材料。	Linh vĩ bên nước, là vật liệu thượng hảo để chế tác phù chỉ.
灵苇已收，待其重新汲取水灵之气生长。	Linh vĩ đã thu hoạch, đợi nó hút lại thủy linh chi khí mà sinh trưởng.
上古修士遗物，岁月流逝，灵韵几近消散。	Di vật của tu sĩ thượng cổ, năm tháng trôi qua, linh vận gần như tiêu tán.
远古遗迹的碎片，其上道纹残缺，或可修复以窥天机。	Mảnh vỡ di tích viễn cổ, đạo văn trên đó tàn khuyết, có thể tu phục để nhìn trộm thiên cơ.
寻常碎石，或可铺路。	Đá vụn tầm thường, có thể dùng lát đường.
悟道石，触摸其上符文可启迪心智，解锁炼制法门。	Ngộ đạo thạch, chạm vào phù văn trên đó có thể khai mở tâm trí, mở khoá pháp môn luyện chế.
悟道石被毁，道韵尽失。	Ngộ đạo thạch bị phá huỷ, đạo vận tận mất.
炼器鼎，内蕴乾坤，可推演更精妙的法宝图谱。	Luyện khí đỉnh, bên trong chứa đựng càn khôn, có thể suy diễn đồ phổ pháp bảo tinh diệu hơn.
炼器鼎炸炉，毁于一旦。	Luyện khí đỉnh nổ lò, huỷ trong một thoáng.
暗影祭坛，沟通九幽，驾驭影魅之力，然风险难测。	Ám ảnh tế đàn, thông suốt cửu u, điều khiển lực lượng ảnh mị, nhưng rủi ro khó đoán.
祭坛失控，反噬其主，终成废墟。	Tế đàn mất kiểm soát, phản thực chủ nhân, cuối cùng thành phế tích.
聚灵法阵，能汇聚天地灵气，增幅符箓威能。	Tụ linh pháp trận, có thể hội tụ thiên địa linh khí, tăng cường uy năng của phù lục.
法阵核心过载，已然崩坏。	Hạch tâm pháp trận quá tải, đã sụp đổ.
替死傀儡，以血肉为引，可挡一次死劫，然有伤天和。	Thế tử quái lỗi, dùng huyết nhục làm dẫn, có thể đỡ một lần tử kiếp, nhưng có hại thiên hòa.
傀儡已毁，劫数难逃。	Quái lỗi đã huỷ, kiếp số khó thoát.
回魂仙石，蕴含生死法则之力，乃逆天改命之宝。	Hồi hồn tiên thạch, hàm chứa lực lượng sinh tử pháp tắc, là bảo vật nghịch thiên cải mệnh.
报春灵雀，其鸣可驱散冬日沉寂。	Báo xuân linh tước, tiếng kêu của nó có thể xua tan sự im lặng ngày đông.
灵雀在手，能感到其体内微弱的生机流转。	Linh tước trong tay, có thể cảm nhận sinh cơ vi nhược lưu chuyển trong thân nó.
雪精化雀，翎羽如冰晶，不惧严寒。	Tuyết tinh hóa tước, lông vũ như băng tinh, không sợ giá lạnh.
此雀通体冰寒，却无恶意。	Con tước này toàn thân lạnh băng, nhưng không có ác ý.
机关人儡，动作僵硬，似被无形丝线操控。	Cơ quan nhân lỗi, hành động cứng nhắc, dường như bị sợi chỉ vô hình thao túng.
地火熔岩池，炽热异常，乃炼器的绝佳火源。	Địa hỏa nham thạch trì, nhiệt độ dị thường, là hỏa nguyên tuyệt hảo để luyện khí.
地火暂熄，熔岩凝固，需待地脉能量重新汇聚。	Địa hỏa tạm tắt, nham thạch đông cứng, cần đợi địa mạch năng lượng tụ hội lại.
地火式微，熔浆渐凝，火源不稳。	Địa hỏa suy vi, dung nham dần đông, hỏa nguyên không ổn định.
地火稳定，热力充沛，正合淬炼之用。	Địa hỏa ổn định, nhiệt lực sung mãn, đúng hợp dùng để tôi luyện.
封路巨石，其上似有禁制残留，需以巧劲破之。	Đá tảng chặn đường, trên đó dường như có cấm chế tàn lưu, cần dùng kỹ xảo mà phá.
巨石悬于穹顶，禁制完整，不可力敌。	Đá tảng treo trên vòm, cấm chế hoàn chỉnh, không thể đối địch bằng sức.
玄铁矿石？不，只是凡石，内含杂质颇多。	Huyền sắt khoáng thạch? Không, chỉ là phàm thạch, bên trong chứa nhiều tạp chất.
此木遭石化邪术，生机尽锁，万年不朽。	Cây gỗ này bị đá hóa tà thuật, sinh cơ bị khoá hết, vạn năm không mục.
石化妖木，纹理诡异，触之有阴寒之感。	Đá hóa yêu mộc, vân lý quái dị, chạm vào có cảm giác âm hàn.
远古石化木，岁月气息浓郁。	Đá hóa mộc viễn cổ, khí tức năm tháng nồng nặc.
玄冰矿脉，寒气刺骨，是炼制冰系法器的材料。	Huyền băng khoáng mạch, hàn khí thấu xương, là vật liệu luyện chế pháp khí băng hệ.
玄冰消融，灵气散逸，已不堪大用。	Huyền băng tan chảy, linh khí tán đi, đã không đủ dùng cho việc lớn.
一滩寒水，需极寒之地方能重凝为玄冰。	Vũng nước lạnh, cần nơi cực hàn mới có thể đông đặc lại thành huyền băng.
千年寒冰，可镇心魔，亦可保存灵物不腐。	Thiên niên hàn băng, có thể trấn tâm ma, cũng có thể bảo tồn linh vật không thối.
碎石若干，可铺路，亦可投掷扰敌。	Mấy viên đá vụn, có thể lát đường, cũng có thể ném để quấy rối địch.
发条石魔像，冲锋之势，有撼山之威。	Phát điều thạch ma tượng, khí thế xung phong, có uy lực lay chuyển núi.
百炼草绳，坚韧异常，可缚低阶妖兽。	Thảo thằng bách luyện, cứng chắc dị thường, có thể trói buộc yêu thú hạ giai.
腐卵，秽气滋生，可作毒媒，但风险甚大。	Trứng thối, uế khí sinh sôi, có thể làm chất dẫn độc, nhưng rủi ro rất lớn.
蜂王灵浆，一滴可延年益寿，乃疗伤圣药。	Phong vương linh tương, một giọt có thể kéo dài tuổi thọ, là thánh dược trị thương.
七彩灵丹，虽为糖衣所裹，却蕴含精纯元气，可瞬复法力。	Thất Thái Linh Đan, tuy được bọc bởi đường, nhưng hàm chứa nguyên khí thuần tịnh, có thể tức thì phục hồi pháp lực.
御兽鞍，刻有简易驯兽符文，可助骑乘。	Ngự thú an, khắc có phù văn thuần thú đơn giản, có thể giúp cưỡi.
追风宝鞍，镌刻疾风阵纹，能大幅提升灵兽脚力。	Truy Phong bảo an, khắc trận văn tật phong, có thể đại phúc nâng cao cước lực của linh thú.
撼地战鞍，符文闪耀，可激发坐骑战意，冲锋陷阵。	Hám Địa chiến an, phù văn sáng chói, có thể kích phát chiến ý của tọa kỵ, xung phong hãm trận.
解鞍角，轻轻一触便可卸下鞍具符文。	Giải an giác, nhẹ nhàng một chạm là có thể tháo phù văn an cụ.
聚灵盐砖，妖兽舔食可稳固其躁动妖气，便于驯养。	Tụ linh diêm chuyên, yêu thú liếm ăn có thể ổn cố yêu khí bạo động của nó, tiện cho việc thuần dưỡng.
通灵鬃刷，梳理灵兽毛发，可增亲昵，助其褪毛。	Thông linh kỳ bàn chải, chải lông linh thú, có thể tăng thân mật, giúp nó lột lông.
此碑竟能扰乱心神？倒是件邪门法宝	Bia này mà có thể nhiễu loạn tâm thần? Thật là thứ pháp bảo tà môn.
碑文黯淡，灵韵已失。	Bia văn ám đạm, linh vận đã mất.
凡木遇真火，自取灭亡。	Phàm mộc gặp chân hỏa, tự chuốc diệt vong.
连这点旱魃之气都承受不住，废物。	Ngay cả chút hạn bạt chi khí này cũng chịu không nổi, đồ phế vật.
劣根凡木，也妄想成精？	Phàm mộc gốc kém, cũng dám vọng tưởng thành tinh?
灵韵已失，与枯枝何异。	Linh vận đã mất, khác gì với cành khô.
病弱草木，也配污王某法眼？	Cây cỏ ốm yếu, cũng đáng làm bẩn pháp nhãn của Vương Mỗ?
这秽气...倒是炼毒的好材料！	Uế khí này... lại là vật liệu tốt để luyện độc!
稻草傀儡？倒是比那些蠢材有用些。	Quái lỗi rơm? Lại hữu ích hơn mấy tên đần đó một chút.
烧吧，正好给王某炼点怨火。	Cứ cháy đi, đúng lúc cho Vương Mỗ luyện chút oán hỏa.
连灰烬都比你有用。	Ngay cả tro tàn cũng hữu dụng hơn ngươi.
待王某雕个石儡看守洞府。	Đợi Vương Mỗ chạm khắc một quái lỗi đá để trấn thủ động phủ.
顽石也敢抵抗王某法力？	Đá cứng đầu cũng dám kháng cự pháp lực của Vương Mỗ?
哼，勉强可作洞府摆设	Hừ, miễn cưỡng có thể dùng làm đồ trang trí động phủ.
烧过的石材正好炼制阵基	Thạch tài đã nung qua đúng lúc để luyện chế trận cơ.
这石首...可炼为护法傀儡之首	Đầu đá này... có thể luyện thành đầu quái lỗi hộ pháp.
被封印的石像，灵气内敛	Thạch tượng bị phong ấn, linh khí nội liễm.
何人胆敢破坏王某藏品？	Ai dám phá hoại đồ sưu tầm của Vương Mỗ?
修复完成，正好看守山门	Tu phục hoàn thành, đúng lúc canh giữ sơn môn.
石中似有战魂苏醒	Trong đá dường như có chiến hồn tỉnh giấc.
这石首...莫非是哪路小仙的头颅？	Đầu đá này... lẽ nào là đầu lâu của tiểu tiên nào đó?
新不新不重要，能炼器就行。	Mới hay cũ không quan trọng, miễn luyện được khí là được.
还缺最后一块...定是被贼人窃去！	Còn thiếu mảnh cuối... chắc chắn bị kẻ trộm lấy mất!
修复完了也不过是死物。	Tu phục xong cũng chỉ là vật chết.
石中圣光涌动...要现形了...	Thánh quang trong đá chuyển động... sắp hiện hình rồi...
这石料...似有星辰气息	Thạch liệu này... dường như có khí tức tinh tú.
装神弄鬼的石雕。	Thạch điêu giả vờ thần thánh.
此物...或可炼为飞行法器	Vật này... hoặc có thể luyện thành pháp khí bay.
修补完成，给童儿当练功靶子	Tu bổ hoàn thành, cho đồng nhi làm bia luyện công.
石中巨兽要苏醒了！	Cự thú trong đá sắp tỉnh giấc!
石犬也敢龇牙？正好炼为看门傀儡	Khuyển thạch cũng dám nhe răng? Đúng lúc luyện thành quái lỗi giữ cổng.
石猪雕工尚可，可惜灵性不足	Đá lợn điêu khắc tạm được, tiếc là linh tính không đủ.
凡间草种，也配入我洞天？	Hạt giống cỏ phàm trần, cũng đáng vào động thiên của ta?
烤熟的种子...连喂灵宠都不配	Hạt giống nướng chín... cho linh thú ăn còn không xứng.
粗劣针线，也敢称修补之术？	Kim chỉ thô kém, cũng dám gọi là thuật tu bổ?
勉强可用来修补法衣	Miễn cưỡng có thể dùng để vá pháp y.
掘地三尺，正好找寻炼器材料	Đào đất ba thước, đúng lúc tìm kiếm vật liệu luyện khí.
蛛妖精丝？倒是炼制捆仙索的好材料	Tơ tinh của nhện yêu? Lại là vật liệu tốt để luyện chế Côn Tiên Sách.
连白骨成精的资质都没有	Ngay cả tư chất để bạch cốt thành tinh cũng không có.
雷击枯骨...正好炼制阴雷符	Cốt khô bị sét đánh... đúng lúc luyện chế âm lôi phù.
这邪气...正合王某修炼魔功	Tà khí này... đúng hợp để Vương Mỗ tu luyện ma công.
灵雀幼雏，羽翼未丰，需小心看护。	Linh tước ấu chú, cánh chưa đủ lông, cần cẩn thận chăm sóc.
此雀饥鸣索食，灵性初显。	Con tước này kêu đói đòi ăn, linh tính mới hiển lộ.
幼雀饥火攻心，再不得食恐伤其根基。	Ấu tước đói lửa công tâm, không được ăn nữa e sẽ tổn thương căn cơ.
灵雀蛰眠，正在蓄养元气。	Linh tước đang ngủ đông, đang tích lũy nguyên khí.
小块兽肉，蕴含微薄气血，可作饵食。	Thịt thú nhỏ, hàm chứa khí huyết vi bạc, có thể dùng làm mồi ăn.
风干肉条，便于携带，可喂食灵宠。	Thịt khô gió, tiện mang theo, có thể cho linh thú ăn.
钢甲岩羊？此兽吞吐金石之气，甲壳坚不可摧。	Thép giáp nham dương? Linh thú này hít vào kim thạch chi khí, giáp cứng không thể phá.
凡铁长矛，锋刃尚可，对付寻常妖兽足矣。	Trường mâu phàm sắt, lưỡi thương tạm được, đối phó yêu thú tầm thường là đủ.
西方战神的黄金矛？其上附有破甲真言。	Mâu vàng của chiến thần phương Tây? Trên đó gắn phá giáp chân ngôn.
女武神战盔，据说能获得独角兽的祝福。	Chiến khôi nữ vũ thần, nghe nói có thể nhận được phước lành của kỳ lân.
蜘蛛尸身，毒腺尚存，可入药。	Tử thi nhện, độc tuyến vẫn còn, có thể làm thuốc.
地穴毒蛛，獠牙带煞，需小心其毒液。	Nhện độc hang hốc, nanh có sát khí, cần cẩn thận độc dịch của nó.
毒蛛蛰伏，此时正是采集毒液的好时机。	Nhện độc đang nằm im, đây chính là thời cơ tốt để thu thập độc dịch.
蛛魔巢穴，阴煞之气汇聚，内藏蛛卵无数。	Sào huyệt của nhện ma, âm sát chi khí hội tụ, bên trong chứa vô số trứng nhện.
蛛卵囊，生机勃勃，若处置不当恐生祸端。	Túi trứng nhện, sinh cơ sung mãn, nếu xử lý không đúng e sẽ sinh họa.
蜘蛛毒囊，是炼制解毒丹或剧毒的重要材料。	Độc nang nhện, là vật liệu quan trọng để luyện chế giải độc đan hoặc kịch độc.
以蛛魔精魄炼制的帽子，戴上后可令群蛛误认为同类。	Mũ luyện chế từ tinh phách nhện ma, đội lên thì khiến nhện bầy nhầm tưởng là đồng loại.
蛛后降临！此妖已修炼成精，统御万千蛛子蛛孙。	Nhện hậu giáng lâm! Yêu vật này đã tu luyện thành tinh, thống trị vạn nghìn nhện con cháu.
蛛将已毙，其毒囊尚可一用。	Nhện tướng đã chết, độc nang của nó vẫn có thể dùng một lần.
蛛魔战将，甲壳坚硬，獠牙淬毒，需谨慎应对。	Chiến tướng nhện ma, giáp cứng, nanh có độc tôi, cần thận trọng ứng phó.
蛛将蛰伏，气息内敛，此时不宜惊动。	Nhện tướng đang nằm im, khí tức nội liễm, lúc này không nên kinh động.
食物灵气尽失，已生秽气，不可再食。	Linh khí thực vật đã tận mất, đã sinh uế khí, không thể ăn nữa.
戏台傀儡手？其上附有操控咒法，会阻碍前行。	Quái lỗi tay sân khấu? Trên đó gắn có chú pháp thao túng, sẽ cản trở tiền hành.
傀儡手隐于台下，伺机而动。	Tay quái lỗi ẩn dưới sân khấu, chờ cơ hội mà động.
大理石雕像，雕工尚可，却无灵韵。	Thạch tượng đá cẩm thạch, điêu công tạm được, nhưng không có linh vận.
持剑武士像，姿态威严，可作装饰。	Tượng võ sĩ cầm kiếm, tư thái uy nghiêm, có thể làm trang trí.
沉思学者像，或许能带来一丝宁静。	Tượng học giả trầm tư, hoặc có thể mang lại chút yên tĩnh.
禽鸟浴泉像，造型别致，富有生趣。	Tượng chim tắm suối, tạo hình độc đáo, phong phú sinh thú.
无头竖琴雕像，造型诡异，似有未散执念。	Thạch tượng đàn hạc không đầu, tạo hình quái dị, dường như có chấp niệm chưa tan.
麦斯威尔的石像，雕琢得倒有几分神韵。	Thạch tượng của Maxwell, điêu khắc cũng có mấy phần thần vận.
百炼钢绒，质地特殊，或可用于打磨法器。	Thép nhung bách luyện, chất địa đặc biệt, hoặc có thể dùng để mài pháp khí.
毒蜂尾针，尖锐无比，是制作暗器的好材料。	Đuôi kim của ong độc, sắc bén vô cùng, là vật liệu tốt để chế tác ám khí.
辟暑草冠，编织时混入了清凉灵草。	Thảo quan tránh nắng, khi đan có trộn linh thảo thanh lương.
灵茄镶宝（肉），虽是素食，却也滋味丰富。	Linh già khảm bảo (nhân thịt), tuy là ăn chay, nhưng hương vị cũng phong phú.
犬牙皮袄，保暖效果尚可，样式古朴。	Áo da răng chó, hiệu quả giữ ấm tạm được, kiểu dáng cổ phác.
流光法衣，可折射部分炎阳之力。	Lưu quang pháp y, có thể phản xạ một phần lực viêm dương.
夏炎彩衫，花纹艳丽，穿着它心情似乎会轻松些。	Hạ viêm thái sam, hoa văn sặc sỡ, mặc nó tâm trạng dường như sẽ nhẹ nhàng hơn.
凝蜜太妃糖，过甜腻口，偶尔食之无妨。	Ngưng mật thái phi đường, quá ngọt béo miệng, thỉnh thoảng ăn cũng không sao.
长脚灵鹳，领地意识极强，其喙锋利可穿金石。	Linh hạc chân dài, ý thức lãnh thổ cực mạnh, mỏ của nó sắc bén có thể xuyên kim thạch.
灵鹳蛋，蛋壳坚硬如铁，内蕴生命精华。	Trứng linh hạc, vỏ trứng cứng như sắt, bên trong hàm chứa tinh hoa sinh mệnh.
煎灵鹳蛋，香气扑鼻，营养丰富。	Chiên trứng linh hạc, hương thơm ngát mũi, dinh dưỡng phong phú.
温度过低，灵鹳胚胎生机凝滞，孵化受阻。	Nhiệt độ quá thấp, phôi thai linh hạc sinh cơ ngưng trệ, ấp nở bị cản trở.
灵鹳蛋内生机活跃，即将破壳。	Sinh cơ bên trong trứng linh hạc năng động, sắp vỡ vỏ.
环境过热，蛋内水分流失，恐伤及雏鸟根基。	Môi trường quá nóng, nước bên trong trứng mất đi, e sẽ tổn thương căn cơ của chim non.
灵鹳孵化需汲取天地灵气，急不得。	Linh hạc ấp nở cần hút thiên địa linh khí, không thể vội.
蛋壳灵光流转，破壳在即。	Linh quang vỏ trứng lưu chuyển, sắp vỡ vỏ.
灵鹳巢，一枚蕴含生命精华的蛋静置其中。	Tổ linh hạc, một quả trứng hàm chứa tinh hoa sinh mệnh đặt yên trong đó.
巢中已空，灵鹳蛋已被取走。	Tổ đã trống, trứng linh hạc đã bị lấy đi.
灵鹳幼雏，虽腿脚未长开，已显峥嵘。	Ấu chú linh hạc, tuy chân chưa dài ra, đã hiển lộ khí phách.
幼鹳饥鸣，需喂食以助其成长。	Hạc non kêu đói, cần cho ăn để giúp nó trưởng thành.
幼鹳元气大伤，若再不得食恐有性命之虞。	Hạc non nguyên khí tổn thương nặng, nếu không được ăn nữa e có lo sợ về tính mệnh.
幼鹳沉睡，正于梦中锤炼妖骨。	Hạc non chìm vào giấc ngủ, đang trong giấc mơ tôi luyện yêu cốt.
破界法阵已激活，空间通道稳定，可穿梭往来。	Pháp trận phá giới đã kích hoạt, không gian thông đạo ổn định, có thể qua lại.
一座古老的传送法阵基座，符文玄奥。	Một đế tòa pháp trận truyền tống cổ xưa, phù văn huyền áo.
法阵核心残缺，需集齐所有部件方能运转。	Hạch tâm pháp trận tàn khuyết, cần tập hợp đủ tất cả bộ phận mới có thể vận hành.
法阵部件已集齐大半，空间波动渐显。	Bộ phận pháp trận đã tập hợp được phần lớn, không gian ba động dần hiển lộ.
空间秘匣，内蕴须弥之力，是构筑法阵的关键。	Không gian bí hộp, bên trong hàm chứa lực Tu Di, là then chốt để cấu trúc pháp trận.
阵法扳手，用以校准和启动空间坐标。	Pháp trận bản thủ, dùng để hiệu chỉnh và khởi động tọa tiêu không gian.
浑天仪核心？此物竟能稳定空间乱流。	Hạch tâm hỗn thiên nghi? Vật này lại có thể ổn định không gian loạn lưu.
定空环，能锚定传送终点，防止坠入虚空。	Định không hoàn, có thể neo đậu điểm đến truyền tống, ngăn chặn rơi vào hư không.
咫尺天涯杖，心念所至，身即可达，然耗神甚巨。	Xích Thiên Nhai trượng, tâm niệm đến đâu, thân có thể đến đó, nhưng hao thần rất lớn.
静心帐，于其中打坐可宁神静气，恢复神识。	Tĩnh tâm trướng, trong đó ngồi thiền có thể yên thần tĩnh khí, phục hồi thần thức.
帐毁心难静，需另寻他处调息。	Trướng bị phá tâm khó tĩnh, cần tìm nơi khác để điều tức.
清凉篷，可避暑热，助人凝神。	Thanh lương bồng, có thể tránh nóng, giúp người ngưng thần.
篷顶焚毁，已难遮阳。	Mái bồng bị thiêu huỷ, đã khó che nắng.
沼泽触手妖物，擅于潜伏突袭，需留意脚下。	Yêu vật xúc tu đầm lầy, giỏi ẩn nấp đột kích, cần chú ý dưới chân.
触手毒刺，蕴含麻痹剧毒，可淬于兵器之上。	Gai xúc tu, hàm chứa kịch độc tê liệt, có thể tôi lên binh khí.
触手吸盘皮，质地柔韧，可炼制防水符箓。	Da miệng hút xúc tu, chất địa dẻo dai, có thể luyện chế phù lục chống nước.
触手妖王？其本体深藏地下，难以根除。	Yêu vương xúc tu? Bản thể của nó ẩn sâu dưới đất, khó mà nhổ tận gốc.
妖王遁走留下的地穴，煞气弥漫。	Hầm hố do yêu vương độn đi để lại, sát khí lan tràn.
触手妖王的子体，除之不尽，烦不胜烦。	Tử thể của yêu vương xúc tu, trừ không hết, phiền không thể nói.
触手妖群栖之地，步步杀机。	Đất ở của đám yêu xúc tu, mỗi bước đều có sát cơ.
高顶礼帽，凡俗界象征身份的饰物。	Lễ mạo đỉnh cao, đồ trang sức tượng trưng thân phận ở thế giới phàm tục.
照明火把，火光摇曳，仅能驱散方寸黑暗。	Đuốc chiếu sáng, ánh lửa lắc lư, chỉ có thể xua tan bóng tối một vùng nhỏ.
蕴雷晶石，其内电流流转，是制作雷系符箓的良材。	Vân lôi tinh thạch, bên trong điện lưu lưu chuyển, là lương tài để chế tác phù lục lôi hệ.
简易捕兽夹，对付寻常小兽尚可。	Cạm bẫy thú đơn giản, đối phó thú nhỏ tầm thường tạm được.
利齿陷阱，触发时迅疾狠辣，可伤妖物筋骨。	Cạm bẫy răng sắc, khi kích hoạt nhanh nhẹn hiểm ác, có thể thương gân cốt yêu vật.
麦斯威尔的利齿陷阱，机关更为精巧歹毒。	Cạm bẫy răng sắc của Maxwell, cơ quan tinh xảo độc hiểm hơn.
储物箱，可存放些不甚重要的杂物。	Hộp lưu trữ, có thể cất giữ một số tạp vật không quan trọng lắm.
箱体焚毁，内里物品恐难保全。	Thân hộp bị thiêu huỷ, vật phẩm bên trong e khó bảo toàn.
伪装的宝箱？其上附着迷惑心智的微弱禁制。	Rương kho giả trang? Trên đó gắn có cấm chế vi nhược mê hoặc tâm trí.
远古祭箱，需以特定祭品方能开启，换取馈赠。	Tế hộp viễn cổ, cần dùng tế phẩm đặc định mới có thể mở ra, đổi lấy quà tặng.
祭箱禁制森严，强攻恐非上策。	Cấm chế tế hộp nghiêm mật, cưỡng công e không phải thượng sách.
林木盘根错节，似有阵法遮掩路径。	Cây rừng rễ chằng chịt, dường như có pháp trận che giấu đường lối.
熔融的琉璃珠，内蕴一丝火灵，可作探宝之用。	Hạt thủy tinh tan chảy, bên trong hàm chứa một tia hỏa linh, có thể dùng để thăm dò bảo vật.
粗制的卡祖笛，吹奏之声刺耳，恐惊扰妖兽。	Kèn kazoo thô chế, tiếng thổi chói tai, e sẽ kinh động yêu thú.
