嗯……皮弗娄牛是什么做的呢？	Ừm…… Beefalo làm từ cái gì nhỉ?
闻起来是烤肉的味道。	Ngửi thấy mùi thịt nướng.
没有皮弗娄牛让我打扮。	Chẳng có Beefalo nào cho ta trang điểm.
让我们来美化一下这头皮弗娄牛！	Nào, làm đẹp cho con Beefalo này thôi!
我用最火的风格打扮了我的皮弗娄牛……然而也付出了代价。	Ta trang điểm cho Beefalo theo phong cách nóng nhất…… nhưng cũng phải trả giá.
我还是换个地方把它装起来吧。	Ta vẫn nên đổi chỗ khác mà lắp nó.
那只兔子看起来饿了。	Con thỏ đó trông đói rồi.
闻起来像素食烧烤。	Ngửi như đồ nướng chay.
本科学家再也不怕睡觉压坏发型了！	Nhà khoa học này không còn sợ ngủ làm bẹp tóc nữa!
它是用胡萝卜做的，所以科学说它肯定健康。	Nó làm từ cà rốt, nên khoa học bảo chắc chắn nó lành mạnh.
蓝色是最科学的风味。	Màu xanh là hương vị khoa học nhất.
摇晃的甜点。	Món tráng miệng lắc lư.
兔兔——快跳到我嘴里来！	Thỏ ơi——nhảy vào miệng ta mau!
这个东西我可不能给错人。	Thứ này ta không được đưa nhầm người.
他们看着很舒服的样子。	Trông chúng có vẻ rất dễ chịu.
要是它闻起来不像皮弗娄牛就好了。	Giá mà nó đừng ngửi như Beefalo.
我不喜欢这么潮。	Ta không thích ẩm thế này.
起码比皮弗娄牛枕头好闻。	Ít ra còn thơm hơn gối Beefalo.
谁会睡在这上面？	Ai lại ngủ trên cái này?
荒野休闲装。	Đồ dạo chơi nơi hoang dã.
冬季生存装备。	Trang bị sinh tồn mùa đông.
不知怎么回事比以前更像鼻子了。	Chẳng hiểu sao lại giống cái mũi hơn trước.
一根轻快通风的象鼻。	Một cái vòi voi nhẹ nhàng thoáng khí.
一根肥厚多毛的象鼻。	Một cái vòi voi dày mập nhiều lông.
谁知道那个风滚草里裹着什么。	Ai mà biết trong bụi cỏ lăn đó bọc thứ gì.
啧~	Chậc~
一堆小树枝。	Một đống cành nhỏ.
我讨厌弄湿我的头发。	Ta ghét làm ướt tóc mình.
我的头发湿的时候很好看...问题出在干的时候。	Tóc ta lúc ướt rất đẹp... vấn đề nằm ở lúc khô.
看起来还没有完工！可能有危险。	Trông như chưa hoàn thành! Có thể nguy hiểm.
我在犹豫是否需要更多的糖浆。	Ta đang phân vân có cần thêm si-rô không.
呃。我想只能将就着用了。	Ừ. Ta nghĩ chỉ đành dùng tạm.
这不像是个好主意。	Cái này chẳng giống ý hay.
不错的墙。	Bức tường không tệ.
它们让我有安全感。	Chúng khiến ta thấy an toàn.
一段古老的墙。	Một đoạn tường cổ.
一段坚固的历史。	Một đoạn lịch sử vững chắc.
尖的！	Nhọn!
烧焦了！	Cháy đen rồi!
木桩！	Cọc gỗ!
空灵而光滑！	Hư ảo mà trơn bóng!
非常轻盈，但出人意料地坚硬。	Rất nhẹ nhàng, nhưng cứng đến bất ngờ.
这种感觉真……安全？	Cảm giác này thật…… an toàn?
会出什么问题？	Có thể sai chỗ nào chứ?
它是用垃圾做的。	Nó làm từ rác.
捆绑包装的垃圾。	Rác bó lại đóng gói.
不过是个木头栅栏。	Chẳng qua là một hàng rào gỗ.
有了它就能造出一个美丽牢固的栅栏。	Có nó là dựng được hàng rào vừa đẹp vừa chắc.
有时开，有时关。	Lúc mở, lúc đóng.
有了它就能造出一个美丽牢固的大门。	Có nó là dựng được cánh cổng vừa đẹp vừa chắc.
海象是天生的捕食者。	Hải mã là kẻ săn mồi bẩm sinh.
上面盖了一层海象毛。	Trên đó phủ một lớp lông hải mã.
看起来有人在这里扎营。	Xem chừng có người cắm trại ở đây.
看起来里面温暖而舒适。	Trông bên trong vừa ấm vừa dễ chịu.
它最终肯定能派上用场。	Rốt cuộc nó nhất định có chỗ dùng.
它承载着黑暗、禁忌的秘密...	Nó mang trong mình bí mật hắc ám, cấm kỵ...
毫无风格可言。	Chẳng có phong cách gì để nói.
你好像不太好对付啊，大狗。	Ngươi xem ra khó đối phó đấy, chó lớn.
又要回到那些个日子了……	Lại phải quay về những ngày ấy rồi……
我看那些蜜蜂都发疯了。	Ta thấy mấy con ong đó phát điên cả rồi.
科学奇迹！	Kỳ tích khoa học!
又黏又甜。	Vừa dính vừa ngọt.
多汁而温热。	Mọng nước và ấm nóng.
让果汁从你的脸上流下。	Để nước quả chảy xuống mặt ngươi.
它尝起来没什么味道。	Nếm chẳng có vị gì.
没什么比大响声更能带来宁静的了。	Chẳng gì mang lại yên tĩnh bằng một tiếng nổ lớn.
冬天来的时候，它能派上大用场。	Lúc mùa đông tới, nó rất có ích.
水银的。	Bằng thuỷ ngân.
再也不能测量了。	Chẳng đo được nữa.
节日气氛受了影响。	Không khí lễ hội bị ảnh hưởng.
我认为那是个错误。	Ta cho rằng đó là một sai lầm.
马上就到冬季盛宴了！	Sắp tới yến tiệc mùa đông rồi!
我需要一颗松果。	Ta cần một quả thông.
每个科学家都会欣赏一个好的玩意。	Nhà khoa học nào cũng biết thưởng thức một món đồ hay.
一棵树没有电流就不算完整。	Một cái cây không có dòng điện thì chưa trọn vẹn.
这一个尤其令人印象深刻。	Cái này đặc biệt gây ấn tượng.
我应该把它悬火上烤。	Ta nên treo nó lên lửa mà nướng.
不知道为什么，这让我觉得很饿。	Chẳng hiểu sao, cái này khiến ta thấy rất đói.
以她的爪子来说，做工不可谓不精美。	So với móng vuốt của nàng, tay nghề quả là tinh xảo.
解剖结构是错的，但是我会忽略它。	Cấu trúc giải phẫu sai, nhưng ta sẽ bỏ qua.
我要吃四十个。为了科学。	Ta sẽ ăn bốn mươi cái. Vì khoa học.
圣诞节期间的牙疼马上就要发生了。	Cơn đau răng dịp Giáng sinh sắp xảy ra rồi.
那个实验可能有点儿不道德。	Thí nghiệm đó có lẽ hơi vô đạo đức.
能有一次吃浆果以外的东西真是好。	Được một lần ăn thứ khác ngoài quả mọng thật là tốt.
直接放进嘴里！	Bỏ thẳng vào miệng!
充满了美味汁液的空心苹果。	Quả táo rỗng ruột đầy nước ngon lành.
它是怎么保持温暖的？一个热力马克杯？	Nó giữ ấm bằng cách nào? Một chiếc cốc nhiệt?
科学能够解释它为什么味道这么棒吗？	Khoa học giải thích được vì sao nó ngon thế này không?
喜庆的炉子，用来做火烤的食物！	Cái lò lễ hội, dùng làm món nướng lửa!
烹饪果然是科学。	Nấu ăn quả nhiên là khoa học.
科学就快完成了！	Khoa học sắp hoàn thành rồi!
科学说完成了。	Khoa học bảo xong rồi.
浆果果酱。	Mứt quả mọng.
像海绵一样软。	Mềm như miếng bọt biển.
肉躲在白菜里面躲避天敌。	Thịt trốn trong cải thảo để tránh thiên địch.
品尝品尝时令海鲜。	Nếm thử hải sản đúng mùa.
全是肉汁。	Toàn nước thịt.
我能吃好多个。	Ta ăn được nhiều cái lắm.
那有喇叭鱼吗？	Chỗ đó có cá kèn không?
这杯潘趣酒劲很足。	Cốc rượu punch này rất nặng đô.
这个仲冬节的面包真是应景。	Ổ bánh mì tết trung đông này đúng cảnh thật.
我最爱巴甫洛娃了。	Ta thích nhất bánh pavlova.
无可挑剔的美味。	Ngon đến không chê vào đâu được.
我要来一次光碟行动！	Ta phải làm một trận vét sạch đĩa!
为了科学，我要全部吃掉。	Vì khoa học, ta sẽ ăn hết.
肥美多汁的鸡腿，专门为我做的。	Đùi gà béo ngậy mọng nước, làm riêng cho ta.
都是好料！	Toàn nguyên liệu tốt!
科学创造出了晚餐和甜点的完美混合物。	Khoa học đã tạo ra hỗn hợp hoàn hảo giữa bữa tối và tráng miệng.
我要是再多吃一些，也许会变得健壮了。	Nếu ta ăn thêm chút nữa, có lẽ sẽ khoẻ mạnh lên.
很高兴肉食你！	Rất hân hạnh được thịt ngộ ngươi!
节庆餐桌。	Bàn tiệc lễ hội.
吃饭时间到了！	Đến giờ ăn cơm rồi!
不是吃这个的季节。	Không phải mùa ăn cái này.
谁会做这种事？	Ai lại làm chuyện thế này?
舔品一下甜品。	Liếm nếm chút đồ ngọt.
管吃管住。	Bao ăn bao ở.
我最好跟着他。	Tốt nhất ta đi theo hắn.
走一路掉一路。	Đi đến đâu rơi đến đó.
冬季精神!	Tinh thần mùa đông!
那究竟是什么东西！	Rốt cuộc đó là thứ gì!
我们绝对应该打开那东西。	Bọn ta tuyệt đối nên mở thứ đó ra.
对一个鹿角来说这真是太花俏了。	Với một cái gạc hươu thì cái này loè loẹt quá.
柔软，呈波浪形。	Mềm mại, dạng gợn sóng.
科学催促我跳进去。	Khoa học thúc giục ta nhảy vào.
啊，那玩意看着不太对啊。	À, cái thứ đó trông không ổn lắm.
我想用一下它，我想让全世界都知道我的所作所为。	Ta muốn dùng nó một lần, ta muốn cả thế giới biết việc ta làm.
它在观察我吗？	Nó đang quan sát ta à?
摸上去冷冰冰的。	Sờ vào lạnh ngắt.
丑陋之心在跳动，将鬼魂复活了！	Trái tim xấu xí đang đập, làm hồn ma sống lại!
科学的力量肯定使它恢复生气了...	Sức mạnh khoa học chắc chắn đã khiến nó hồi sinh khí...
它描绘了一个古老的文明。人们看起来又饿又怕。	Nó khắc hoạ một nền văn minh cổ xưa. Người ta trông vừa đói vừa sợ.
这块石板已经无法识别了。	Phiến đá này đã không nhận ra được nữa.
有黑暗的东西悄悄逼近这座城市和城里的人。	Có thứ hắc ám lặng lẽ áp sát toà thành này và người trong thành.
人们的皮肤在脱落。他们的表里截然不同。	Da người đang bong ra. Trong ngoài họ khác hẳn nhau.
这里描绘了一座科技发达的宏伟城市。	Chỗ này khắc hoạ một toà thành hùng vĩ có kỹ thuật phát triển.
这看起来并不全是真的。	Cái này trông không hoàn toàn là thật.
非常令人不安的光。	Thứ ánh sáng khiến người ta rất bất an.
它必须有动力来源。	Nó phải có nguồn động lực.
回到正常运转状态。	Trở lại trạng thái vận hành bình thường.
主要部分依然完好无损。	Phần chính vẫn nguyên vẹn không tổn hại.
它正在获得能量。	Nó đang thu nạp năng lượng.
大门在晃动。	Cổng lớn đang rung.
它需要时间恢复。我也是。	Nó cần thời gian hồi phục. Ta cũng vậy.
它在向外发射能量。	Nó đang phóng năng lượng ra ngoài.
科学的突破！生命的答案！	Đột phá khoa học! Đáp án của sự sống!
%s一定是在和%s进行试验时死的。	%s hẳn đã chết lúc làm thí nghiệm với %s.
肉就是肉。有区别么？	Thịt thì là thịt. Có khác gì đâu?
煮的粉嫩，但在道德上还是灰色地带。	Nấu hồng mềm, nhưng về đạo đức vẫn là vùng xám.
风干了就不是人肉了，对吧？	Hong khô rồi thì không còn là thịt người nữa, đúng không?
那块石头来自月亮。	Hòn đá đó đến từ mặt trăng.
我应该把闪亮的东西粘在它里面。用来研究。	Ta nên dán thứ lấp lánh vào trong nó. Để nghiên cứu.
里面蕴藏着科学！	Bên trong ẩn chứa khoa học!
它能看几公里，也能在几公里外被看到。	Nó nhìn xa được vài dặm, cũng bị nhìn thấy từ vài dặm.
是个很好的标记物，但我希望它不要再那样看我。	Là vật đánh dấu rất tốt, nhưng ta mong nó đừng nhìn ta như thế nữa.
那东西会密切关注这地方。	Thứ đó sẽ trông chừng nơi này sát sao.
有那东西帮忙观望，没有人会迷路。	Có thứ đó giúp trông chừng, chẳng ai lạc đường.
那应该给每个人指路。	Cái đó chắc sẽ chỉ đường cho mọi người.
留个心眼总是比较明智的。	Đề phòng một chút bao giờ cũng khôn ngoan hơn.
你可真大！	Ngươi to thật đấy!
我可以应对他！	Ta đối phó được với hắn!
那家伙喷出来的东西有腐蚀性！	Thứ gã đó phun ra có tính ăn mòn!
他的胳膊真壮啊。	Cánh tay hắn khoẻ thật.
它的壳有尖刺！	Vỏ nó có gai nhọn!
这家伙会咬人。	Gã này biết cắn người.
他的鼻子很适合干这个活。	Cái mũi hắn rất hợp làm việc này.
我在这里都能闻到他的气味！	Ở đây ta cũng ngửi thấy mùi hắn!
我要走了。	Ta đi đây.
能过来，应该也能回去吧？	Qua được thì chắc cũng về được chứ?
释放再生的力量。	Thi triển sức mạnh tái sinh.
召唤流星从天而降。	Triệu sao băng từ trời giáng xuống.
这把敲东西的锤子可真重。	Cây búa nện đồ này nặng thật.
我可以用它快速充电。	Ta dùng nó nạp điện nhanh được.
我可以在范围内用这个武器。	Ta dùng được vũ khí này trong tầm.
它利用一股强气流来推动抛射物。	Nó dùng một luồng khí mạnh để đẩy vật phóng.
可以说他们是在为我们战斗吧。	Có thể nói chúng đang chiến đấu vì bọn ta.
这样能把那些怪物拖住一阵子。	Thế này sẽ giữ chân đám quái vật đó một lúc.
它直击要害。	Nó đánh thẳng vào yếu hại.
我看不清这些字。	Ta nhìn không rõ mấy chữ này.
我们最好开始煮些祭品。	Tốt nhất bọn ta bắt đầu nấu ít đồ tế.
它正在消化。	Nó đang tiêu hoá.
它含有大量美味可口的树液。	Nó chứa rất nhiều nhựa cây thơm ngon.
那棵树哪去了？真是一桩谜题。	Cái cây đó đi đâu rồi? Đúng là một câu đố.
丰富的汁液。	Nhựa dồi dào.
香甜的金黄色汁液。	Nhựa vàng óng thơm ngọt.
蚂蚁就是这样来的。	Kiến đến là vì thế đấy.
它看上去生病了。	Nó trông có vẻ bị bệnh.
它让我想起来那些带触手的怪物。	Nó khiến ta nhớ tới mấy con quái có xúc tu.
从那丛灌木中采集不到更多果实了。	Từ bụi cây đó chẳng hái thêm được quả nào nữa.
盐积聚在绳子上了。	Muối đóng lại trên sợi dây.
科学是需要时间的。	Khoa học cần thời gian.
这是保险箱，用来保护物品安全的。	Đây là két sắt, dùng để giữ đồ an toàn.
没有钥匙就打不开。	Không có chìa thì không mở được.
那些是蘑菇吗？这真是一桩难题。	Mấy thứ đó là nấm à? Đúng là một bài toán khó.
应该不会长回来了。	Chắc không mọc lại nữa.
空无一人。	Không một bóng người.
这个小镇被摧毁了。	Thị trấn nhỏ này bị phá huỷ rồi.
不知道他们惹怒了谁。	Không biết bọn họ chọc giận ai.
我猜你是这里的老大？	Ta đoán ngươi là đại ca ở đây?
它睡着了，暂时睡着了。	Nó ngủ rồi, tạm thời ngủ.
我应该把它献祭在饕餮祭坛上。	Ta nên dâng tế nó lên tế đàn Thao Thiết.
不是它想要的。	Không phải thứ nó muốn.
科学说这样会安抚天空之神。	Khoa học bảo làm vậy sẽ xoa dịu vị thần bầu trời.
真的，这更像是小吃。	Thật đấy, cái này giống món ăn vặt hơn.
没钥匙不行。	Không có chìa thì không được.
锁得牢牢的。	Khoá chặt cứng.
死了。	Chết rồi.
羽翼丰满。	Lông cánh đầy đủ.
暂时睡着了。	Tạm thời ngủ rồi.
她制造了一种自动防卫系统。	Nàng chế ra một hệ thống phòng vệ tự động.
需要通电。	Cần thông điện.
熊熊烈火！	Lửa cháy hừng hực!
科学也没能拯救它。	Khoa học cũng chẳng cứu nổi nó.
好棒的主意！	Ý hay quá!
看起来很科学。工作原理是什么？	Trông rất khoa học. Nguyên lý hoạt động là gì?
电量正在下降。	Lượng điện đang giảm.
要是薇诺娜忙，我也能让它运作起来。	Nếu Winona bận, ta cũng làm nó chạy được.
嘿！这不科学！	Này! Cái này chẳng khoa học!
马上就没电了。	Sắp hết điện rồi.
科学每次都能战胜魔法。	Khoa học lần nào cũng thắng ma pháp.
快要爆炸了！……抱歉，让你看到我在实验室时的旧习惯了。	Sắp nổ rồi!…… Xin lỗi, để ngươi thấy thói quen cũ hồi ta ở phòng thí nghiệm.
她大概忘了把按钮装到她的机器上了。	Nàng chắc quên lắp nút bấm vào cỗ máy của mình.
薇诺娜正在头脑风暴。	Winona đang động não.
它遵循位移理论——东西从介个位置移到辣个位置。	Nó tuân theo lý thuyết dịch chuyển——đồ từ chỗ nầy dời sang chỗ kía.
你不就是最可爱的螺栓筒吗？	Ngươi chẳng phải cái ống bu-lông đáng yêu nhất sao?
是在休息吗？薇诺娜倒是让你喘口气了。	Đang nghỉ à? Winona cũng cho ngươi thở một hơi đấy.
薇诺娜在我眼里一直是一个对未来有远见的人。	Trong mắt ta Winona luôn là người có tầm nhìn xa về tương lai.
跟薇诺娜一贯的风格多少有些出入。	So với phong cách quen thuộc của Winona thì ít nhiều có chỗ lệch.
沃姆伍德曾想让我尝一口，但我礼貌的拒绝了。	Wormwood từng muốn ta nếm một miếng, nhưng ta lịch sự từ chối.
防守是最好的进攻。	Phòng thủ là tấn công tốt nhất.
谁要是踩上去肯定会被戳到。	Ai mà giẫm lên chắc chắn bị đâm.
就剩下了这一点。	Chỉ còn lại chừng này.
要补漏，不然会沉。	Phải vá lỗ, không thì chìm.
且慢！桅杆！	Khoan đã! Cột buồm!
这是一块石头。	Đây là một hòn đá.
就是一张网。	Chỉ là một cái lưới.
啊,我能丢回去吗？	À, ta ném lại được không?
来世要做一名水手。	Kiếp sau phải làm thuỷ thủ.
我可不想让小船飘走。	Ta chẳng muốn con thuyền nhỏ trôi mất.
以防不测。	Phòng khi bất trắc.
浮木在燃烧！	Gỗ trôi đang cháy!
看起来没什么用了。	Trông chẳng còn dùng được gì.
可能还有东西值得挖一挖。	Có lẽ vẫn còn thứ đáng đào.
被冲到岸上的一颗枯树。	Một cái cây khô bị dạt vào bờ.
能浮在水上。	Nổi được trên nước.
树在燃烧。	Cây đang cháy.
树烧尽了。	Cây cháy hết rồi.
好粗的一颗树。	Cái cây to thật.
没曾想月亮上还长树。	Không ngờ trên mặt trăng còn mọc cây.
从月亮树上掉下来的。	Rơi xuống từ cây mặt trăng.
我渊博的科学知识告诉我，这是一只月光蝴蝶。	Kiến thức khoa học uyên bác của ta bảo, đây là một con bướm ánh trăng.
这下抓到你了。	Phen này bắt được ngươi rồi.
美丽的蝴蝶翅膀。	Đôi cánh bướm xinh đẹp.
蛾子变树？疯狂的月光！	Bướm đêm hoá cây? Ánh trăng điên rồ!
会把我的牙都咬碎。	Sẽ làm vỡ hết răng ta.
没煮熟的核果最糟了。	Quả hạch chưa chín là tệ nhất.
够软了，可以吃了。	Đủ mềm rồi, ăn được.
它正在生长。	Nó đang lớn.
它结果的日子结束了。	Những ngày nó ra quả đã chấm dứt.
被热坏了。	Bị nóng làm hỏng.
是月亮上来的灌木！	Là bụi cây từ mặt trăng xuống!
得过些时间才能结出果实。	Phải qua ít lâu mới ra quả được.
它在燃烧。	Nó đang cháy.
上了岸，结果落得如此下场。	Lên bờ rồi, kết cục lại ra nông nỗi này.
能泡下这身疲倦的身骨该多好。	Được ngâm cái thân xác mệt mỏi này thì hay biết mấy.
简单的化学反应而已。	Chỉ là phản ứng hoá học đơn giản thôi.
水在月光下凝结成玻璃，这就是科学。	Nước dưới ánh trăng đông lại thành thuỷ tinh, đó là khoa học.
那我就等等它再变满吧。	Vậy ta đợi nó đầy lại vậy.
它非常锋利。	Nó rất sắc bén.
我应该在能量耗尽前为它找到科学的用途！	Ta nên tìm cho nó công dụng khoa học trước khi năng lượng cạn!
我都能看到自己的倒影。	Ta nhìn thấy cả bóng mình phản chiếu.
教科书式的化学反应。	Phản ứng hoá học kiểu sách giáo khoa.
噢，多可爱的一只小海星！	Ồ, con sao biển nhỏ đáng yêu làm sao!
它差点吞了我！	Nó suýt nuốt chửng ta!
它再也骗不了人了。	Nó chẳng lừa được ai nữa.
好的，月亮让它产生了变异。	Được rồi, mặt trăng khiến nó biến dị.
感谢科学，终于不动了。	Cảm tạ khoa học, rốt cuộc cũng nằm im.
真的死了吧？	Chết thật rồi chứ?
那可不是寻常的蜘蛛巢。	Cái đó đâu phải tổ nhện bình thường.
挺可爱的，不过还没熟。	Khá đáng yêu, nhưng chưa chín.
现在应该熟了。	Giờ chắc chín rồi.
在打盹呢。	Đang chợp mắt.
我以前从来没见过活的海鹦。	Trước giờ ta chưa từng thấy chim hải âu cổ rụt còn sống.
抓到一只，吹嘘一下也不为过。	Bắt được một con, khoe khoang chút cũng chẳng quá.
呼呼的安睡。	Ngủ say khò khò.
我把它做的非常好用。	Ta làm nó rất dễ dùng.
我真的不是打架的料。	Ta thật sự không phải người hợp đánh nhau.
一定要避开那东西。	Nhất định phải tránh thứ đó.
完全融化了。	Tan chảy hoàn toàn.
我可以点一发，让所有人都知道我在这。	Ta có thể bắn một phát, cho mọi người biết ta ở đây.
它会让一切存在都知道我在这里。一切存在。	Nó sẽ khiến mọi tồn tại biết ta ở đây. Mọi tồn tại.
平静和恐惧同时在我的脑中回响。	Bình tĩnh và sợ hãi cùng vang lên trong đầu ta.
这个地方的裂隙越来越明显。	Vết nứt nơi này càng lúc càng rõ.
它想被完成。	Nó muốn được hoàn thành.
唔？你说什么？	Ừm? Ngươi nói gì?
我有种强烈的感觉想把它搬走。	Ta có cảm giác mãnh liệt muốn dời nó đi.
它不想待在地上。	Nó không muốn ở dưới đất.
它想让我给它一个家。	Nó muốn ta cho nó một mái nhà.
我钓上来的，现在去找个裂隙吧！	Ta câu được đấy, giờ đi tìm một vết nứt nào!
感觉它在等什么事情发生。	Cảm giác nó đang chờ chuyện gì đó xảy ra.
它似乎是一个更大机制的一部分。	Nó dường như là một phần của cơ chế lớn hơn.
我知道把你放哪了。	Ta biết đặt ngươi ở đâu rồi.
它需要和其他的那些放在一起。	Nó cần được đặt cùng với những cái kia.
是不是该谢谢我了。	Có phải nên cảm ơn ta rồi không.
科学在大海上丢失了。	Khoa học lạc mất giữa biển khơi.
在水上做些实验挺不错的。	Làm vài thí nghiệm trên mặt nước cũng hay.
从技术上讲，这是一条船。	Nói cho đúng kỹ thuật, đây là một con thuyền.
它能做成方向舵。	Nó làm được bánh lái.
现在我能造出锚了。	Giờ ta đúc được mỏ neo rồi.
现在我能造出桅杆了。	Giờ ta dựng được cột buồm rồi.
现在我可以轻松的呼吸了。	Giờ ta thở nhẹ nhõm được rồi.
有股强烈的欲望让我赶快跑。	Có một thôi thúc mãnh liệt bảo ta chạy mau.
它走到了尽头。	Nó đã đi tới tận cùng.
那东西真可怕！	Thứ đó đáng sợ thật!
谢天谢地，它在睡觉。	Tạ ơn trời đất, nó đang ngủ.
胡萝卜怎么还长腿了？	Sao cà rốt lại mọc chân?
近看真是丑。	Nhìn gần xấu thật.
有点可爱了。	Đáng yêu lên chút rồi.
不赖，海带。	Không tệ, rong biển.
海带让我激动难耐。	Rong biển khiến ta phấn khích khó kìm.
可以种在深海里。	Trồng được dưới biển sâu.
有时为了好受点，必须先难受一下。	Đôi khi muốn dễ chịu hơn thì phải khó chịu trước.
把我的口袋全弄湿了，好恶心。	Làm ướt hết túi ta, kinh quá.
熟了以后有点稀，黏黏的。	Chín rồi thì hơi loãng, dinh dính.
钠的成分有点高。	Hàm lượng natri hơi cao.
好像能给我...知识。	Hình như cho ta được... tri thức.
它跟我保证……靠得太近就扇我一巴掌。	Nó bảo đảm với ta…… lại gần quá là tát ta một cái.
我不喜欢它盯着船看的眼神……	Ta không thích ánh mắt nó nhìn chằm chằm con thuyền……
曾经尖牙利齿，如今只剩空壳。	Xưa nanh nhọn răng sắc, nay chỉ còn vỏ rỗng.
至少不会打湿我的头发。	Ít ra không làm ướt tóc ta.
是天然形成的吗？	Là hình thành tự nhiên à?
挖过了……全挖过了！	Đào rồi…… đào hết rồi!
我猜它自己就是会长成这样。	Ta đoán tự nó vốn mọc thành thế này.
科学催促我去舔一下。	Khoa học thúc giục ta liếm thử một cái.
防止食物变质的灵药！	Linh dược ngăn thức ăn hỏng!
是时候解决海钓的问题了。	Đến lúc giải quyết chuyện câu biển rồi.
某种钓具的图片。我打赌我自己就能做……	Bức hình một loại đồ câu. Ta dám cá tự mình làm được……
禽鸟巨兽！	Cầm điểu cự thú!
从大鸟身上拔下的漂亮羽毛。	Chiếc lông đẹp nhổ từ con chim lớn.
闻起来有鱼腥味。	Ngửi có mùi tanh cá.
它比看上去还轻。	Nó nhẹ hơn cả vẻ ngoài.
展翅远航！	Giương cánh viễn hành!
我在织羽毛被！	Ta đang đan chăn lông vũ!
天啊，你的角真大。	Trời ạ, sừng ngươi to thật.
你的鼻子没了！	Mũi ngươi mất rồi!
鲸鱼，挺好的。	Cá voi, hay đấy.
这就是你到处伸鼻子的下场！	Đây là hậu quả của việc ngươi chõ mũi khắp nơi!
不可思议！	Không thể tin nổi!
我们就不能造一艘救生船吗？	Bọn ta không đóng nổi một chiếc xuồng cứu sinh sao?
手动加速。	Tăng tốc thủ công.
手动加速船只。	Tăng tốc thuyền thủ công.
这才是货真价实的海钓竿！	Đây mới là cần câu biển hàng thật giá thật!
可以用浮漂提高准度。	Dùng phao nâng được độ chính xác.
鱼群会喜欢这个球的。	Đàn cá sẽ thích quả bóng này.
那些鱼这次休想逃出我的手掌心！	Phen này đám cá đó đừng hòng thoát khỏi lòng bàn tay ta!
我吃鱼，不吃乌鸦。	Ta ăn cá, không ăn quạ.
希望别引来红鲱鱼。	Mong đừng dụ tới cá trích đỏ.
雪鸟的羽毛十分高冷。	Lông chim tuyết hết sức lạnh lùng cao ngạo.
快来跟我的小伙伴问好！	Mau chào bạn nhỏ của ta đi!
你要完了，鱼！	Ngươi tiêu rồi, cá!
这么漂亮的羽毛，见过没。	Chiếc lông đẹp thế này, thấy bao giờ chưa.
也许有鱼会上当！	Có lẽ sẽ có cá mắc bẫy!
也许有小鱼会上当！	Có lẽ sẽ có cá nhỏ mắc bẫy!
把自己弄湿能帮助我像鱼一样思考……	Làm ướt mình giúp ta nghĩ như một con cá……
鱼儿都不会知道是谁下的手！	Lũ cá sẽ chẳng biết ai ra tay!
我的大脑有一层硬科学在保护！	Não ta có một lớp khoa học cứng bảo vệ!
感觉有些沉重。	Cảm thấy hơi nặng nề.
看起来是个小家伙。	Trông là một con nhỏ.
这条不会给我带来吹嘘的资本。	Con này chẳng cho ta vốn liếng để khoe khoang.
还没长开。	Vẫn chưa lớn hẳn.
小鱼小虾，成不了大气候。	Cá con tôm nhỏ, chẳng nên trò trống gì.
我等不及一口吞了它！	Ta nóng lòng nuốt chửng nó một miếng!
“叶”见为食啊。	Thấy “lá” là thấy ăn.
总算给我抓到开花的鱼了！	Rốt cuộc ta cũng bắt được con cá nở hoa!
烫得很呢！	Nóng lắm đấy!
只是随便说说，不过我应该能让你派上用场……	Chỉ nói vu vơ thôi, nhưng ta chắc sẽ khiến ngươi có chỗ dùng……
看着丑，希望味道好吃点吧。	Trông thì xấu, mong vị ngon hơn chút.
花大力气钓的。	Câu được bằng công sức lớn.
我钓鱼的技术可不是盖的！	Tay nghề câu cá của ta không phải dạng vừa!
不知道这个会不会带来厄运。	Không biết cái này có mang tới xui xẻo không.
这条鱼看着有些俗气。	Con cá này trông hơi quê mùa.
好一条大肥鱼！	Một con cá béo lớn!
冰鲷鱼。	Cá tráp băng.
成功钓鱼之旅的甜蜜味道。	Vị ngọt ngào của chuyến câu thành công.
一块鱼肉。	Một miếng thịt cá.
一点点鱼肉。	Một chút thịt cá.
一点点熟鱼肉。	Một chút thịt cá chín.
我不太想知道那种气味是怎么来的。	Ta chẳng muốn biết cái mùi đó từ đâu ra.
它们像沙丁鱼一样塞得满满的！	Chúng nhét chặt cứng như cá mòi!
低配称重设备。	Thiết bị cân cấu hình thấp.
这件额外的储存工具钩住了我的注意力。	Món đồ chứa thêm này móc lấy sự chú ý của ta.
我费了九牛二虎之力才弄到手的。	Ta tốn sức chín trâu hai hổ mới lấy được.
来瞻仰我今天的海钓成绩吧！	Tới chiêm ngưỡng thành tích câu biển hôm nay của ta nào!
重量: {weight}\n捕获人: {owner}	Trọng lượng: {weight}\nNgười bắt: {owner}
重量: {weight}\n捕获人: {owner}\n所获颇丰!	Trọng lượng: {weight}\nNgười bắt: {owner}\nThu hoạch khá bộn!
如果要给火爆程度打分……全烧起来了。	Nếu phải chấm điểm độ cháy……cháy hết cả rồi.
我所有吹嘘的资本全都给烧没了！	Toàn bộ vốn liếng khoe khoang của ta cháy sạch rồi!
